case,repetitions,completed_mean,completed_stdev,request_throughput_mean,request_throughput_stdev,input_throughput_mean,input_throughput_stdev,output_throughput_mean,output_throughput_stdev,total_throughput_mean,total_throughput_stdev,e2e_p99_ms_mean,e2e_p99_ms_stdev,ttft_p99_ms_mean,ttft_p99_ms_stdev,tpot_p99_ms_mean,tpot_p99_ms_stdev,itl_p99_ms_mean,itl_p99_ms_stdev,retraction_events_mean,retraction_events_stdev,retracted_requests_mean,retracted_requests_stdev,cache_hit_rate_mean,cache_hit_rate_stdev,mixed_prefill_chunk_size_mean,mixed_prefill_chunk_size_stdev
qwen3_8b_w8a8__prefill_on__short_decode_128,3,80.0,0.0,1.730006110662124,0.005581898691579447,221.44078216475188,0.7144830325221693,55.36019554118797,0.17862075813054232,276.80097770593983,0.8931037906527218,579.2018903164839,1.4093502500350188,44.11252827966867,0.22923215952626863,17.849427615151544,0.0489261919187966,18.617352416640642,0.06732731590342839,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
qwen3_8b_w8a8__prefill_on__short_decode_160,3,80.0,0.0,1.698664810952909,0.001959124111260649,271.7863697524654,0.31345985780173224,54.35727395049309,0.06269197156034077,326.1436437029585,0.37615182936204467,591.8612286598849,0.767795162820028,55.9968008531905,0.7958160068627906,17.85546469613246,0.028077167170422364,18.70140834614479,0.01960664502846656,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
qwen3_8b_w8a8__prefill_on__short_decode_96,3,80.0,0.0,1.7395968217660853,0.0014671736037008866,167.0012948895442,0.14084866595528425,55.66709829651473,0.04694955531842837,222.66839318605892,0.18779822127371348,576.5327710236912,0.7825295171730469,44.32384795298882,0.14760074797452624,17.760486116238745,0.018605327042221904,18.407500293372625,0.02020615588170679,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
