case,repetitions,completed_mean,completed_stdev,request_throughput_mean,request_throughput_stdev,input_throughput_mean,input_throughput_stdev,output_throughput_mean,output_throughput_stdev,total_throughput_mean,total_throughput_stdev,e2e_p99_ms_mean,e2e_p99_ms_stdev,ttft_p99_ms_mean,ttft_p99_ms_stdev,tpot_p99_ms_mean,tpot_p99_ms_stdev,itl_p99_ms_mean,itl_p99_ms_stdev,retraction_events_mean,retraction_events_stdev,retracted_requests_mean,retracted_requests_stdev,cache_hit_rate_mean,cache_hit_rate_stdev,mixed_prefill_chunk_size_mean,mixed_prefill_chunk_size_stdev
qwen3_8b_w8a8__prefill_on__decode_128_128_c128,1,640.0,0.0,18.766939150706413,0.0,2402.168211290421,0.0,2402.168211290421,0.0,4804.336422580842,0.0,6952.913055590616,0.0,2297.980175709909,0.0,53.3875196241792,0.0,83.8553282000248,0.0,0.0,0.0,0.0,0.0,0.003,0.0,1669.265306122449,0.0
