case,repetitions,completed_mean,completed_stdev,request_throughput_mean,request_throughput_stdev,input_throughput_mean,input_throughput_stdev,output_throughput_mean,output_throughput_stdev,total_throughput_mean,total_throughput_stdev,e2e_p99_ms_mean,e2e_p99_ms_stdev,ttft_p99_ms_mean,ttft_p99_ms_stdev,tpot_p99_ms_mean,tpot_p99_ms_stdev,itl_p99_ms_mean,itl_p99_ms_stdev,retraction_events_mean,retraction_events_stdev,retracted_requests_mean,retracted_requests_stdev,cache_hit_rate_mean,cache_hit_rate_stdev,mixed_prefill_chunk_size_mean,mixed_prefill_chunk_size_stdev
qwen3_8b_w8a8__prefill_off__short_prefill_128,3,160.0,0.0,32.37477259471017,0.1569120333695209,4143.970892122902,20.084740271298674,32.37477259471017,0.1569120333695209,4176.345664717612,20.24165230466817,31.718069829142525,0.266508876473016,31.704516523344257,0.2615192405250189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
qwen3_8b_w8a8__prefill_off__short_prefill_160,3,160.0,0.0,24.401374843948528,0.1102892202527837,3904.2199750317645,17.646275240445636,24.401374843948528,0.1102892202527837,3928.621349875713,17.75656446069818,42.08047642001475,0.22552833192808058,42.061413203518896,0.21111089483486636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
qwen3_8b_w8a8__prefill_off__short_prefill_96,3,160.0,0.0,34.39854042584909,0.2982700088711912,3302.259880881513,28.6339208516346,34.39854042584909,0.2982700088711912,3336.658421307362,28.932190860505727,29.828048893614323,0.20903495948273912,29.81835884681156,0.208594196906333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
