name,count,total_ms,mean_us,category_time_pct
sglang::unified_attention_with_output,396,245.8390830000001,620.8057651515154,39.57155573215665
aten::copy_,1371,88.75236100000009,64.73549307075135,14.286048242670951
aten::to,1384,74.02971300000004,53.48967702312142,11.91621315075871
aten::_to_copy,306,72.758068,237.77146405228757,11.711522462952084
aten::slice,3746,15.860764000000009,4.234053390282971,2.5530322474420544
aten::clone,430,14.689726000000004,34.162153488372105,2.3645357931110995
aten::contiguous,396,13.836079000000002,34.939593434343436,2.2271282685472027
aten::empty,2164,12.368348999999979,5.715503234750452,1.9908747046874675
sglang::store_cache,396,11.35337900000001,28.670148989899015,1.8274997789785812
aten::empty_like,1154,9.879165000000004,8.560801559792031,1.5902025162722857
aten::zeros,360,9.114932,25.319255555555554,1.4671875408549984
aten::view,4164,8.074470000000028,1.9391138328530328,1.2997092883421952
aten::zero_,360,6.212198999999999,17.25610833333333,0.9999483237079421
aten::empty_strided,1098,6.130854999999998,5.583656648451728,0.9868547643348923
aten::fill_,420,5.269479000000001,12.546378571428574,0.848203139156393
aten::as_strided,4753,3.7391900000000033,0.7867010309278357,0.6018797486245214
aten::unsqueeze,720,3.180239000000001,4.416998611111112,0.511908046899435
aten::cumsum,71,2.843382,40.047633802816904,0.4576857670788293
aten::index_put_,82,1.991598,24.287780487804877,0.3205781208232528
aten::_index_put_impl_,82,1.7238020000000003,21.0219756097561,0.2774722638963109
aten::index,50,1.5989599999999997,31.979199999999995,0.257377036968077
aten::argmax,30,1.5984949999999996,53.28316666666665,0.2573021881149536
aten::sub,126,1.533566,12.17115873015873,0.24685087373979717
aten::add,140,1.498648,10.704628571428572,0.24123028824869583
aten::matmul,11,0.7370269999999998,67.00245454545453,0.11863575413110451
aten::_foreach_copy_,30,0.7183489999999998,23.944966666666662,0.11562924471467774
aten::mm,11,0.7031679999999999,63.92436363636363,0.1131856308667939
aten::pin_memory,10,0.593596,59.3596,0.09554834369596654
aten::select,95,0.5762240000000001,6.065515789473685,0.09275205492938737
aten::sum,38,0.5684629999999999,14.959552631578946,0.09150280342596685
aten::cat,13,0.5305350000000001,40.81038461538462,0.08539771245550781
aten::mul,30,0.37288800000000005,12.4296,0.0600220196633764
aten::_pin_memory,10,0.353402,35.340199999999996,0.056885450304318026
aten::reshape,152,0.30704599999999993,2.02003947368421,0.049423743991657186
aten::item,89,0.20756100000000005,2.332146067415731,0.03341011355514275
aten::detach_,134,0.202984,1.5148059701492538,0.03267337548902296
aten::is_pinned,10,0.192157,19.2157,0.030930604450814768
aten::max,22,0.187901,8.540954545454547,0.030245536238141447
aten::clamp,30,0.17578000000000002,5.859333333333335,0.028294476133392074
aten::unbind,22,0.16442400000000001,7.473818181818182,0.026466554464426313
aten::record_stream,30,0.12158500000000003,4.052833333333334,0.019570963025819066
aten::ones,19,0.116435,6.128157894736842,0.018741991856818213
aten::numpy_T,11,0.11598599999999999,10.544181818181817,0.018669718448103383
aten::permute,11,0.07854000000000001,7.140000000000001,0.012642212740451776
detach_,134,0.07818800000000001,0.5834925373134329,0.012585552963463757
aten::_local_scalar_dense,89,0.064383,0.7234044943820224,0.010363427334714879
aten::lift_fresh,171,0.05784100000000003,0.33825146198830425,0.009310392502170505
aten::set_,10,0.030798000000000002,3.0798,0.004957408555900609
aten::resolve_conj,39,0.030586,0.7842564102564102,0.00492328391748737
aten::gt,4,0.028850999999999998,7.21275,0.004644009164435627
aten::narrow,3,0.024792,8.264000000000001,0.0039906511110425315
aten::add_,2,0.014044000000000001,7.022,0.0022605963296015376
aten::is_nonzero,4,0.013807999999999997,3.4519999999999995,0.0022226085245754786
aten::resolve_neg,39,0.008159999999999999,0.2092307692307692,0.0013134766483586257
