case,repetitions,completed_mean,completed_stdev,request_throughput_mean,request_throughput_stdev,input_throughput_mean,input_throughput_stdev,output_throughput_mean,output_throughput_stdev,total_throughput_mean,total_throughput_stdev,e2e_p99_ms_mean,e2e_p99_ms_stdev,ttft_p99_ms_mean,ttft_p99_ms_stdev,tpot_p99_ms_mean,tpot_p99_ms_stdev,itl_p99_ms_mean,itl_p99_ms_stdev,retraction_events_mean,retraction_events_stdev,retracted_requests_mean,retracted_requests_stdev,cache_hit_rate_mean,cache_hit_rate_stdev,mixed_prefill_chunk_size_mean,mixed_prefill_chunk_size_stdev
qwen3_8b_w8a8__prefill_on__short_prefill_128,3,160.0,0.0,24.415819850198456,0.06819347220779352,3125.2249408254024,8.728764442597571,24.415819850198456,0.06819347220779352,3149.6407606756006,8.79695791480545,41.49264247996749,0.042887408175795214,41.46744409683985,0.04574695322125605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0
qwen3_8b_w8a8__prefill_on__short_prefill_160,3,160.0,0.0,18.31415940778606,0.045013793388653654,2930.26550524577,7.2022069421847155,18.31415940778606,0.045013793388653654,2948.579664653555,7.247220735573439,55.302634069691216,0.05672511714405476,55.29166527636031,0.05764471513217631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0
qwen3_8b_w8a8__prefill_on__short_prefill_96,3,160.0,0.0,25.039057635236066,0.12765069916330285,2403.7495329826625,12.254467119677175,25.039057635236066,0.12765069916330285,2428.7885906178985,12.382117818840332,40.261681013110625,0.30952989808110837,40.25030036323036,0.30959930880628633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0
