case,repetitions,completed_mean,completed_stdev,request_throughput_mean,request_throughput_stdev,input_throughput_mean,input_throughput_stdev,output_throughput_mean,output_throughput_stdev,total_throughput_mean,total_throughput_stdev,e2e_p99_ms_mean,e2e_p99_ms_stdev,ttft_p99_ms_mean,ttft_p99_ms_stdev,tpot_p99_ms_mean,tpot_p99_ms_stdev,itl_p99_ms_mean,itl_p99_ms_stdev,retraction_events_mean,retraction_events_stdev,retracted_requests_mean,retracted_requests_stdev,cache_hit_rate_mean,cache_hit_rate_stdev,mixed_prefill_chunk_size_mean,mixed_prefill_chunk_size_stdev
qwen3_8b_w8a8__prefill_off__decode_128_128_c128,1,640.0,0.0,18.907802707428164,0.0,2420.198746550805,0.0,2420.198746550805,0.0,4840.39749310161,0.0,6831.837074019968,0.0,2286.3572092296818,0.0,52.14530362157225,0.0,85.8303939000507,0.0,0.0,0.0,0.0,0.0,0.003,0.0,1669.265306122449,0.0
