case,repetitions,completed_mean,completed_stdev,request_throughput_mean,request_throughput_stdev,input_throughput_mean,input_throughput_stdev,output_throughput_mean,output_throughput_stdev,total_throughput_mean,total_throughput_stdev,e2e_p99_ms_mean,e2e_p99_ms_stdev,ttft_p99_ms_mean,ttft_p99_ms_stdev,tpot_p99_ms_mean,tpot_p99_ms_stdev,itl_p99_ms_mean,itl_p99_ms_stdev,retraction_events_mean,retraction_events_stdev,retracted_requests_mean,retracted_requests_stdev,cache_hit_rate_mean,cache_hit_rate_stdev,mixed_prefill_chunk_size_mean,mixed_prefill_chunk_size_stdev
qwen3_8b_w8a8__prefill_on__decode_128_128_c128,1,640.0,0.0,17.194335953655926,0.0,2200.8750020679586,0.0,2200.8750020679586,0.0,4401.750004135917,0.0,12352.64550755066,0.0,2271.3395970311108,0.0,94.02620169361442,0.0,77.56725480139706,0.0,0.0,0.0,0.0,0.0,0.003,0.0,1669.265306122449,0.0
