case,repetitions,completed_mean,completed_stdev,request_throughput_mean,request_throughput_stdev,input_throughput_mean,input_throughput_stdev,output_throughput_mean,output_throughput_stdev,total_throughput_mean,total_throughput_stdev,e2e_p99_ms_mean,e2e_p99_ms_stdev,ttft_p99_ms_mean,ttft_p99_ms_stdev,tpot_p99_ms_mean,tpot_p99_ms_stdev,itl_p99_ms_mean,itl_p99_ms_stdev,retraction_events_mean,retraction_events_stdev,retracted_requests_mean,retracted_requests_stdev,cache_hit_rate_mean,cache_hit_rate_stdev,mixed_prefill_chunk_size_mean,mixed_prefill_chunk_size_stdev
qwen3_8b_w8a8__prefill_on__synthetic_agent_replay,3,96.0,0.0,4.259026285110054,0.0050335679600897664,0.0,0.0,136.28884112352173,0.16107417472287253,136.28884112352173,0.16107417472287253,1705.270634117005,3.172274179136596,1126.150071334511,2.8767420964723924,44.50702814783556,0.09891909848248215,50.03124791710434,0.30046990944763435,0.0,0.0,0.0,0.0,0.0,0.0,973.8211382113822,2.5699417184535975
