case,repetitions,completed_mean,completed_stdev,request_throughput_mean,request_throughput_stdev,input_throughput_mean,input_throughput_stdev,output_throughput_mean,output_throughput_stdev,total_throughput_mean,total_throughput_stdev,e2e_p99_ms_mean,e2e_p99_ms_stdev,ttft_p99_ms_mean,ttft_p99_ms_stdev,tpot_p99_ms_mean,tpot_p99_ms_stdev,itl_p99_ms_mean,itl_p99_ms_stdev,retraction_events_mean,retraction_events_stdev,retracted_requests_mean,retracted_requests_stdev,cache_hit_rate_mean,cache_hit_rate_stdev,mixed_prefill_chunk_size_mean,mixed_prefill_chunk_size_stdev
qwen3_8b_w8a8__w8a8_fused_chunk1024__prefill_8k_64,3,80.0,0.0,0.4142833076995956,0.004840664931689647,3393.808856675087,39.65472712040159,26.514131692774118,0.3098025556281374,3420.3229883678614,39.964529676029755,20933.493314979332,335.6077560225245,16812.46704746007,570.23794117567,74.53014556265508,11.13013481404586,222.60691790579585,1.0478429731633172,0.0,0.0,0.0,0.0,0.0,0.0,1022.0103703703704,0.0
