name,count,total_ms,mean_us,category_time_pct
cudaMemcpyAsync,305,19.30992800000001,63.31123934426233,62.00208065759054
cudaGraphLaunch,185,5.356036000000004,28.951545945945966,17.197649627536606
cudaLaunchKernel,480,3.8030920000000012,7.923108333333336,12.21131518109427
cudaLaunchKernelExC,180,1.274826,7.082366666666667,4.0933277677883355
cudaFuncSetAttribute,180,0.284166,1.5787,0.9124261494991005
cudaMalloc,1,0.232488,232.488,0.7464937066529664
cudaDeviceSynchronize,1,0.17379,173.79,0.5580208065759051
cudaDeviceGetAttribute,385,0.17049799999999998,0.44285194805194805,0.5474505522733107
cudaStreamIsCapturing,166,0.139915,0.8428614457831326,0.449251862316979
cudaEventQuery,65,0.114711,1.7647846153846154,0.3683245568969944
cudaEventRecordWithFlags,65,0.08868999999999999,1.3644615384615384,0.28477395324942184
cudaStreamSynchronize,30,0.065349,2.1783,0.20982853840226037
cudaMemsetAsync,5,0.061763,12.352599999999999,0.1983142820446955
cudaPointerGetAttributes,5,0.038251,7.6502,0.12281980477780623
cudaOccupancyMaxActiveBlocksPerMultiprocessorWithFlags,15,0.026293,1.7528666666666666,0.08442396609298737
cudaPeekAtLastError,60,0.004203999999999999,0.07006666666666667,0.013498587207808879
