name,count,total_ms,mean_us,category_time_pct
sglang::unified_attention_with_output,180,67.40130099999998,374.4516722222221,30.309856539112896
aten::copy_,540,43.722404,80.9674148148148,19.661635207681467
aten::to,245,37.45823600000003,152.89075918367357,16.844686119163118
aten::_to_copy,120,37.12574100000001,309.3811750000001,16.695165626228228
aten::contiguous,180,6.210180000000002,34.50100000000001,2.792671092240018
aten::clone,185,5.952585999999999,32.17614054054054,2.6768330139017924
aten::slice,1430,5.736127999999996,4.0112783216783185,2.5794934844060133
sglang::store_cache,180,4.786687999999999,26.592711111111107,2.1525374796176893
aten::view,1655,2.767543999999998,1.6722320241691828,1.2445436565932548
aten::empty,465,2.680494999999996,5.764505376344078,1.2053983780492505
aten::empty_like,180,1.7521089999999997,9.733938888888888,0.7879101982154404
aten::as_strided,1490,1.050797,0.7052328859060403,0.47253548298318787
aten::cumsum,15,0.9818819999999999,65.4588,0.44154492742413465
aten::empty_strided,125,0.598778,4.790224,0.269265949017467
aten::sub,40,0.5804579999999998,14.511449999999996,0.261027583235825
aten::matmul,5,0.374576,74.9152,0.16844400114761518
aten::mm,5,0.358522,71.70439999999999,0.16122463846975055
aten::pin_memory,5,0.340055,68.011,0.15292016789717514
aten::index,10,0.30792899999999995,30.792899999999996,0.13847334807724998
aten::argmax,5,0.26234500000000005,52.46900000000001,0.11797456719349639
aten::index_put_,10,0.24601800000000001,24.6018,0.11063243847532674
aten::select,30,0.20907200000000004,6.969066666666667,0.09401810102071195
aten::_pin_memory,5,0.199187,39.8374,0.08957289109977688
aten::_index_put_impl_,10,0.189228,18.922800000000002,0.08509440393714739
aten::_foreach_copy_,5,0.181394,36.278800000000004,0.08157151324209375
aten::is_pinned,5,0.11425,22.85,0.051377363021429645
aten::detach_,65,0.10820099999999999,1.6646307692307691,0.04865717335913969
aten::max,10,0.08933700000000001,8.933700000000002,0.04017417488179835
aten::unbind,10,0.07279400000000001,7.279400000000001,0.03273491259327746
aten::item,30,0.068186,2.2728666666666664,0.03066272975911774
aten::mul,5,0.061515,12.303,0.027662831389612643
aten::reshape,20,0.05927700000000001,2.9638500000000003,0.02665641967458456
aten::numpy_T,5,0.05190600000000001,10.381200000000002,0.0233417365863486
aten::add_,5,0.045578,9.1156,0.020496082729021623
aten::clamp,5,0.043637,8.7274,0.019623229673226484
detach_,65,0.039716,0.6110153846153846,0.017859985555878338
aten::permute,5,0.036868,7.373599999999999,0.016579261443099062
aten::lift_fresh,80,0.026998000000000008,0.3374750000000001,0.012140796908993943
aten::_local_scalar_dense,30,0.022483,0.7494333333333334,0.010110435473179894
aten::add,5,0.019698,3.9396,0.0088580419850864
aten::set_,5,0.019413999999999997,3.8827999999999996,0.008730329327772735
aten::resolve_conj,10,0.010398,1.0398,0.00467590215051926
aten::fill_,10,0.008474999999999998,0.8474999999999998,0.0038111435589200542
aten::resolve_neg,10,0.001816,0.18159999999999998,0.0008166414988789166
