case,repetitions,completed_mean,completed_stdev,request_throughput_mean,request_throughput_stdev,input_throughput_mean,input_throughput_stdev,output_throughput_mean,output_throughput_stdev,total_throughput_mean,total_throughput_stdev,e2e_p99_ms_mean,e2e_p99_ms_stdev,ttft_p99_ms_mean,ttft_p99_ms_stdev,tpot_p99_ms_mean,tpot_p99_ms_stdev,itl_p99_ms_mean,itl_p99_ms_stdev,retraction_events_mean,retraction_events_stdev,retracted_requests_mean,retracted_requests_stdev,cache_hit_rate_mean,cache_hit_rate_stdev,mixed_prefill_chunk_size_mean,mixed_prefill_chunk_size_stdev
qwen3_8b_w8a8__adaptive_chunk1024__prefill_8k_64,3,80.0,0.0,0.417679706637805,0.00041770437502898576,3421.6321567768987,3.4218342402374513,26.73150122481952,0.02673308000185509,3448.3636580017187,3.4485673202393716,20708.72049076047,88.11776560601528,16453.544313996663,85.61080128067059,67.97792343582938,0.05854348124642831,221.60671579352007,0.07910614181594292,0.0,0.0,0.0,0.0,0.0,0.0,1021.5851851851852,0.0
