case,repetitions,completed_mean,completed_stdev,request_throughput_mean,request_throughput_stdev,input_throughput_mean,input_throughput_stdev,output_throughput_mean,output_throughput_stdev,total_throughput_mean,total_throughput_stdev,e2e_p99_ms_mean,e2e_p99_ms_stdev,ttft_p99_ms_mean,ttft_p99_ms_stdev,tpot_p99_ms_mean,tpot_p99_ms_stdev,itl_p99_ms_mean,itl_p99_ms_stdev,retraction_events_mean,retraction_events_stdev,retracted_requests_mean,retracted_requests_stdev,cache_hit_rate_mean,cache_hit_rate_stdev,mixed_prefill_chunk_size_mean,mixed_prefill_chunk_size_stdev
qwen3_8b_w8a8__prefill_on__short_prefill_128,3,160.0,0.0,24.51717067207872,0.06226097747106742,3138.197846026076,7.96940511629663,24.51717067207872,0.06226097747106742,3162.715016698154,8.03166609376775,41.47982562965808,0.04287083508500927,41.43005612648873,0.06601917688360218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0
qwen3_8b_w8a8__prefill_on__short_prefill_160,3,160.0,0.0,18.39190454753577,0.03292686466455651,2942.7047276057233,5.268298346328908,18.39190454753577,0.03292686466455651,2961.096632153259,5.30122521099328,55.155844500047046,0.04861622377053512,55.14574814670292,0.04881583944931527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0
qwen3_8b_w8a8__prefill_on__short_prefill_96,3,160.0,0.0,24.45800531606125,0.006896883770812539,2347.96851034188,0.662100841997977,24.45800531606125,0.006896883770812539,2372.4265156579418,0.6689977257688678,41.53043115342067,0.1255020368261641,41.51994803311936,0.12519031687075458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0
